race_month,userid,address,gender,age,internet_/_shop,bet_type_category,handle,revenue,betcount
2018-01-01,7452,CA,Male,65,Mobile,Exotic,10.0,0.3,1.0
2018-01-01,7452,CA,Male,65,Mobile,WPS,205.0,6.1499999999999995,2.0
2018-01-01,7466,CA,Male,65,Mobile,Exotic,5.0,0.15,1.0
2018-01-01,7658,CA,Male,24,Mobile,Exotic,2.9999999999999996,0.08999999999999998,0.9999999999999998
2018-01-01,7658,CA,Male,24,Mobile,WPS,201.0,6.029999999999999,2.0
2018-01-01,7919,CA,Female,24,Mobile,Exotic,8.0,0.24,2.0
2018-01-01,7919,CA,Female,24,Mobile,WPS,200.0,6.0,2.0
2018-01-01,7957,CA,Male,24,Mobile,Exotic,10.0,0.3,1.0
2018-01-01,7957,CA,Male,24,Mobile,WPS,300.0,9.0,3.0
2018-03-01,7957,CA,Male,24,Mobile,Exotic,30.0,0.8999999999999999,4.0
2018-04-01,7957,CA,Male,24,Mobile,Exotic,54.0,1.6199999999999999,6.0
2018-04-01,7957,CA,Male,24,Desktop,Exotic,286.0,8.58,27.0
2018-04-01,7957,CA,Male,24,Desktop,WPS,3.0,0.09,1.0
2018-05-01,7957,CA,Male,24,Mobile,Exotic,72.0,2.16,7.0
2018-05-01,7957,CA,Male,24,Desktop,Exotic,94.0,2.82,9.0
2018-01-01,8098,CA,Female,24,Mobile,WPS,205.0,6.1499999999999995,3.0
2018-02-01,8145,CA,Male,24,Mobile,WPS,200.0,6.0,2.0
2018-01-01,8264,CA,Male,24,Mobile,WPS,205.0,6.1499999999999995,1.0
2018-01-01,8462,CA,Male,24,Mobile,Exotic,2.0,0.06,1.0
2018-01-01,8462,CA,Male,24,Mobile,WPS,3.0,0.09,1.0
2018-03-01,8462,CA,Male,24,Mobile,Exotic,199.00000000000028,5.970000000000009,97.00000000000013
2018-03-01,8462,CA,Male,24,Mobile,WPS,6.0,0.18,2.0
2018-04-01,8462,CA,Male,24,Mobile,Exotic,309.99999999999994,9.299999999999997,148.99999999999994
2018-04-01,8462,CA,Male,24,Mobile,WPS,2.0,0.06,1.0
2018-05-01,8462,CA,Male,24,Mobile,Exotic,18.0,0.54,9.0
2018-05-01,8462,CA,Male,24,Desktop,Exotic,5.0,0.15,0.9999999999999999
2018-01-01,8572,CA,Male,24,Mobile,WPS,205.0,6.1499999999999995,1.0
2018-01-01,9225,CA,Male,24,Mobile,Exotic,36.999999999999986,1.1099999999999994,10.999999999999996
2018-01-01,9225,CA,Male,24,Mobile,WPS,5.0,0.15,1.0
2018-02-01,9225,CA,Male,24,Mobile,WPS,10.0,0.3,1.0
2018-01-01,9662,CA,Male,24,Mobile,Exotic,22.0,0.6599999999999999,2.0
2018-01-01,9662,CA,Male,24,Mobile,WPS,205.0,6.1499999999999995,3.0
2018-03-01,9662,CA,Male,24,Desktop,Exotic,20.0,0.6,7.000000000000005
2018-01-01,10068,CA,Male,24,Mobile,WPS,205.0,6.1499999999999995,3.0
2018-01-01,10300,CA,Female,24,Mobile,WPS,205.0,6.1499999999999995,1.0
2018-01-01,10813,CA,Male,24,Mobile,Exotic,5.000000000000003,0.15000000000000008,2.9999999999999996
2018-01-01,10813,CA,Male,24,Mobile,WPS,16.0,0.48,3.0
2018-02-01,10813,CA,Male,24,Mobile,Exotic,306.0,9.18,19.0
2018-02-01,10813,CA,Male,24,Mobile,WPS,396.0,11.879999999999999,7.0
2018-03-01,10813,CA,Male,24,Mobile,Exotic,8.0,0.24,1.0
2018-01-01,10976,CA,Male,24,Mobile,WPS,205.0,6.1499999999999995,1.0
2018-01-01,11170,CA,Male,24,Mobile,WPS,4.0,0.12,2.0
2018-04-01,11170,CA,Male,24,Mobile,Exotic,18.0,0.54,6.0
2018-04-01,11170,CA,Male,24,Mobile,WPS,36.0,1.08,14.0
2018-05-01,11170,CA,Male,24,Mobile,WPS,2.0,0.06,1.0
2018-01-01,11400,CA,Male,24,Mobile,Exotic,3.0,0.09,1.0
2018-01-01,11400,CA,Male,24,Mobile,WPS,210.0,6.3,4.0
2018-02-01,11400,CA,Male,24,Mobile,WPS,3.0,0.09,1.0
2018-02-01,11400,CA,Male,24,Desktop,WPS,5.0,0.15,2.0
2018-01-01,11723,CA,Male,24,Mobile,Exotic,112.5,3.375,19.0
2018-01-01,11723,CA,Male,24,Mobile,WPS,48.0,1.44,5.0
2018-02-01,11723,CA,Male,24,Mobile,WPS,10.0,0.3,2.0
2018-01-01,11929,CA,Male,24,Mobile,WPS,4.0,0.12,2.0
2018-01-01,12021,CA,Male,24,Mobile,Exotic,50.0,1.5,13.0
2018-01-01,12021,CA,Male,24,Mobile,WPS,100.0,3.0,23.0
2018-02-01,12021,CA,Male,24,Mobile,Exotic,5.000000000000003,0.15000000000000008,1.9999999999999998
2018-02-01,12021,CA,Male,24,Mobile,WPS,19.0,0.57,8.0
2018-03-01,12021,CA,Male,24,Mobile,Exotic,35.0,1.05,12.999999999999996
2018-03-01,12021,CA,Male,24,Mobile,WPS,30.0,0.8999999999999999,7.0
2018-04-01,12021,CA,Male,24,Mobile,Exotic,159.0,4.77,60.0
2018-04-01,12021,CA,Male,24,Mobile,WPS,85.0,2.55,21.0
2018-05-01,12021,CA,Male,24,Mobile,Exotic,7.0,0.21,3.0
2018-05-01,12021,CA,Male,24,Mobile,WPS,2.0,0.06,1.0
2018-01-01,12694,CA,Male,24,Mobile,Exotic,5.0,0.15,1.0
2018-01-01,3688,CA,Male,33,Desktop,WPS,5.0,0.15,1.0
2018-01-01,5099,CA,Female,33,Desktop,WPS,205.0,6.1499999999999995,2.0
2018-01-01,5898,CA,Female,33,Desktop,WPS,5.0,0.15,1.0
2018-04-01,5898,CA,Female,33,Mobile,Exotic,5.0,0.15,1.0
2018-04-01,5898,CA,Female,33,Mobile,WPS,60.0,1.7999999999999998,2.0
2018-04-01,5898,CA,Female,33,Desktop,WPS,5.0,0.15,1.0
2018-01-01,11107,CA,Male,34,Desktop,WPS,200.0,6.0,2.0
2018-01-01,12357,CA,Male,35,Desktop,Exotic,12.0,0.36,3.0
2018-01-01,12357,CA,Male,35,Desktop,WPS,6.0,0.18,3.0
2018-01-01,6645,CA,Male,37,Desktop,WPS,5.0,0.15,1.0
2018-03-01,6948,CA,Male,37,Desktop,Exotic,2.0,0.06,1.0
2018-01-01,11278,CA,Male,37,Desktop,WPS,50.0,1.5,1.0
2018-02-01,11278,CA,Male,37,Desktop,WPS,100.0,3.0,3.0
2018-04-01,11278,CA,Male,37,Mobile,Exotic,49.0,1.47,0.9999999999999998
2018-01-01,9355,CA,Male,38,Desktop,WPS,205.0,6.1499999999999995,1.0
2018-01-01,9568,CA,Male,41,Desktop,WPS,200.0,6.0,3.0
2018-01-01,3073,CA,Male,42,Desktop,Exotic,155.0,4.6499999999999995,3.0
2018-03-01,3073,CA,Male,42,Desktop,Exotic,75.0,2.25,4.0
2018-03-01,3073,CA,Male,42,Desktop,WPS,37.0,1.1099999999999999,2.0
2018-04-01,3073,CA,Male,42,Desktop,Exotic,95.0,2.85,6.0
2018-01-01,5489,CA,Male,42,Desktop,WPS,5.0,0.15,1.0
2018-01-01,8483,CA,Female,42,Desktop,Exotic,2.0,0.06,1.0
2018-01-01,8483,CA,Female,42,Desktop,WPS,3.0,0.09,1.0
2018-01-01,1597,CA,Male,43,Desktop,WPS,215.0,6.45,3.0
2018-01-01,7331,CA,Male,43,Desktop,WPS,5.0,0.15,1.0
2018-01-01,7381,CA,Male,44,Desktop,WPS,5.0,0.15,2.0
2018-01-01,9868,CA,Male,44,Desktop,WPS,205.0,6.1499999999999995,1.0
2018-01-01,6006,CA,Male,46,Desktop,WPS,205.0,6.1499999999999995,2.0
2018-01-01,8944,CA,Male,47,Desktop,Exotic,205.0,6.1499999999999995,1.0
2018-01-01,6053,CA,Male,48,Desktop,Exotic,14.0,0.42,4.0
2018-01-01,6053,CA,Male,48,Desktop,WPS,263.0,7.89,24.0
2018-02-01,6053,CA,Male,48,Desktop,Exotic,2.0,0.06,1.0
2018-02-01,6053,CA,Male,48,Desktop,WPS,9.0,0.27,3.0
2018-03-01,6053,CA,Male,48,Desktop,Exotic,10.0,0.3,3.0
2018-01-01,10836,CA,Female,49,Desktop,WPS,130.0,3.9,5.0
2018-01-01,6825,CA,Male,50,Desktop,WPS,208.0,6.24,1.0
2018-02-01,6825,CA,Male,50,Mobile,WPS,22.0,0.6599999999999999,1.0
2018-01-01,7081,CA,Male,51,Desktop,WPS,220.0,6.6,2.0
2018-01-01,11614,CA,Male,54,Desktop,WPS,205.0,6.1499999999999995,2.0
2018-01-01,10235,CA,Male,55,Desktop,WPS,5.0,0.15,2.0
2018-01-01,12105,CA,Male,55,Desktop,WPS,205.0,6.1499999999999995,1.0
2018-01-01,1015,CA,Male,56,Desktop,WPS,215.0,6.45,2.0
2018-05-01,1015,CA,Male,56,Mobile,WPS,60.0,1.7999999999999998,1.0
2018-01-01,10260,CA,Male,56,Desktop,WPS,2.0,0.06,1.0
2018-01-01,5879,CA,Male,57,Desktop,WPS,205.0,6.1499999999999995,1.0
2018-01-01,5660,CA,Male,59,Desktop,WPS,50.0,1.5,1.0
2018-02-01,5660,CA,Male,59,Desktop,WPS,200.0,6.0,3.0
2018-04-01,5660,CA,Male,59,Mobile,Exotic,155.0,4.6499999999999995,2.0
2018-04-01,5660,CA,Male,59,Desktop,Exotic,189.0,5.67,3.0
2018-04-01,5660,CA,Male,59,Desktop,WPS,181.0,5.43,2.0
2018-01-01,4445,CA,Male,62,Desktop,WPS,5.0,0.15,1.0
2018-02-01,8755,CA,Male,62,Desktop,WPS,100.0,3.0,1.0
2018-04-01,8755,CA,Male,62,Desktop,Exotic,80.0,2.4,3.0
2018-04-01,8755,CA,Male,62,Desktop,WPS,80.0,2.4,2.0
2018-01-01,11783,CA,Male,64,Desktop,WPS,5.0,0.15,1.0
2018-01-01,108,CA,Male,65,Desktop,WPS,5.0,0.15,1.0
2018-01-01,2449,CA,Female,65,Desktop,Exotic,5.0,0.15,1.0
2018-01-01,5184,CA,Female,66,Desktop,Exotic,27.0,0.8099999999999999,4.999999999999999
2018-01-01,5184,CA,Female,66,Desktop,WPS,176.0,5.279999999999999,24.0
2018-02-01,5184,CA,Female,66,Mobile,Exotic,18.999999999999993,0.5699999999999997,3.999999999999999
2018-02-01,5184,CA,Female,66,Mobile,WPS,18.0,0.54,3.0
2018-02-01,5184,CA,Female,66,Desktop,Exotic,76.0,2.28,16.0
2018-02-01,5184,CA,Female,66,Desktop,WPS,73.0,2.19,17.0
2018-03-01,5184,CA,Female,66,Mobile,Exotic,3.0,0.09,1.0
2018-03-01,5184,CA,Female,66,Desktop,Exotic,32.0,0.96,4.0
2018-03-01,5184,CA,Female,66,Desktop,WPS,2.0,0.06,1.0
2018-04-01,5184,CA,Female,66,Desktop,Exotic,116.0,3.48,13.0
2018-04-01,5184,CA,Female,66,Desktop,WPS,3.0,0.09,1.0
2018-05-01,5184,CA,Female,66,Desktop,Exotic,10.0,0.3,0.9999999999999999
2018-01-01,12358,CA,Male,66,Desktop,Exotic,3.0,0.09,1.0
2018-01-01,12358,CA,Male,66,Desktop,WPS,2.0,0.06,1.0
2018-01-01,712,CA,Male,67,Desktop,WPS,5.0,0.15,1.0
2018-01-01,12954,CA,Male,67,Desktop,Exotic,5.0,0.15,1.0
2018-01-01,1830,CA,Male,68,Desktop,WPS,5.0,0.15,1.0
2018-01-01,12937,CA,Male,45,Desktop,Exotic,9.0,0.27,2.0
2018-01-01,12937,CA,Male,45,Desktop,WPS,2.0,0.06,1.0
2018-01-01,92,KY,Male,18,Mobile,Exotic,352.0,38.72,7.0
2018-01-01,92,KY,Male,18,Mobile,WPS,409.0,28.630000000000003,9.0
2018-01-01,92,KY,Male,18,Desktop,WPS,309.0,21.630000000000003,3.0
2018-02-01,92,KY,Male,18,Mobile,Exotic,539.0,59.29,7.0
2018-02-01,92,KY,Male,18,Mobile,WPS,1253.0,87.71000000000001,21.0
2018-03-01,92,KY,Male,18,Mobile,Exotic,126.0,13.86,3.0
2018-03-01,92,KY,Male,18,Mobile,WPS,125.0,8.75,2.0
2018-04-01,92,KY,Male,18,Mobile,Exotic,1114.0,122.54,18.0
2018-04-01,92,KY,Male,18,Mobile,WPS,397.0,27.790000000000003,16.0
2018-04-01,92,KY,Male,18,Desktop,Exotic,50.0,5.5,1.0
2018-05-01,92,KY,Male,18,Mobile,Exotic,219.0,24.09,7.0
2018-01-01,419,KY,Male,18,Mobile,Exotic,15.0,1.65,1.0
2018-01-01,419,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,1.0
2018-02-01,419,KY,Male,18,Mobile,Exotic,50.0,5.5,1.0
2018-01-01,659,KY,Male,18,Mobile,Exotic,7.0,0.77,2.0
2018-01-01,659,KY,Male,18,Mobile,WPS,95.0,6.65,7.0
2018-02-01,659,KY,Male,18,Mobile,WPS,9.0,0.6300000000000001,1.0
2018-01-01,690,KY,Female,18,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,727,KY,Male,18,Mobile,Exotic,55.0,6.05,3.0
2018-01-01,727,KY,Male,18,Mobile,WPS,160.0,11.200000000000001,3.0
2018-01-01,921,KY,Male,18,Mobile,Exotic,7.0,0.77,3.0
2018-01-01,921,KY,Male,18,Mobile,WPS,3.0,0.21000000000000002,1.0
2018-01-01,949,KY,Male,18,Mobile,Exotic,367.0,40.37,19.0
2018-01-01,949,KY,Male,18,Mobile,WPS,1733.0,121.31000000000002,60.0
2018-02-01,949,KY,Male,18,Mobile,WPS,224.0,15.680000000000001,9.0
2018-04-01,949,KY,Male,18,Mobile,Exotic,79.0,8.69,4.0
2018-04-01,949,KY,Male,18,Mobile,WPS,66.0,4.62,3.0
2018-04-01,949,KY,Male,18,Desktop,Exotic,448.0,49.28,15.0
2018-04-01,949,KY,Male,18,Desktop,WPS,780.0,54.60000000000001,24.0
2018-01-01,1444,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,1493,KY,Female,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,1629,KY,Male,18,Mobile,Exotic,203.0,22.330000000000002,11.0
2018-01-01,1629,KY,Male,18,Mobile,WPS,978.0,68.46000000000001,37.0
2018-02-01,1629,KY,Male,18,Mobile,Exotic,20.0,2.2,1.0
2018-01-01,1820,KY,Male,18,Mobile,Exotic,18.0,1.98,3.0
2018-02-01,2002,KY,Male,18,Mobile,Exotic,26.0,2.86,5.0
2018-02-01,2002,KY,Male,18,Mobile,WPS,223.0,15.610000000000001,8.0
2018-03-01,2002,KY,Male,18,Mobile,Exotic,10.0,1.1,2.0
2018-01-01,2145,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,2284,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,2411,KY,Male,18,Mobile,Exotic,5.0,0.55,0.9999999999999998
2018-01-01,2426,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-04-01,2426,KY,Male,18,Mobile,Exotic,33.0,3.63,4.0
2018-04-01,2426,KY,Male,18,Mobile,WPS,29.0,2.0300000000000002,2.0
2018-01-01,2627,KY,Male,18,Mobile,Exotic,11.0,1.21,5.0
2018-01-01,2627,KY,Male,18,Mobile,WPS,200.0,14.000000000000002,2.0
2018-04-01,2627,KY,Male,18,Mobile,Exotic,12.0,1.32,2.0
2018-04-01,2627,KY,Male,18,Desktop,Exotic,21.0,2.31,5.0
2018-01-01,2744,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,2744,KY,Male,18,Mobile,WPS,200.0,14.000000000000002,1.0
2018-04-01,2744,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,3008,KY,Female,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,3136,KY,Male,18,Mobile,Exotic,2.0,0.22,1.0
2018-01-01,3136,KY,Male,18,Mobile,WPS,7.0,0.49000000000000005,3.0
2018-01-01,3395,KY,Male,18,Mobile,Exotic,10.0,1.1,3.0
2018-01-01,3395,KY,Male,18,Mobile,WPS,20.0,1.4000000000000001,5.0
2018-02-01,3395,KY,Male,18,Mobile,WPS,10.0,0.7000000000000001,1.0
2018-03-01,3395,KY,Male,18,Mobile,WPS,10.0,0.7000000000000001,1.0
2018-01-01,3438,KY,Male,18,Mobile,Exotic,56.0,6.16,7.0
2018-01-01,3438,KY,Male,18,Mobile,WPS,44.0,3.08,11.0
2018-02-01,3438,KY,Male,18,Mobile,Exotic,4.0,0.44,1.0
2018-02-01,3438,KY,Male,18,Mobile,WPS,46.0,3.22,4.0
2018-01-01,3552,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,3614,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,3754,KY,Male,18,Mobile,WPS,105.0,7.3500000000000005,6.0
2018-02-01,3754,KY,Male,18,Mobile,WPS,14.0,0.9800000000000001,1.0
2018-03-01,3754,KY,Male,18,Mobile,WPS,96.0,6.720000000000001,7.0
2018-04-01,3754,KY,Male,18,Mobile,WPS,70.0,4.9,4.0
2018-04-01,3754,KY,Male,18,Desktop,WPS,60.0,4.2,3.0
2018-05-01,3754,KY,Male,18,Desktop,Exotic,9.0,0.99,1.0
2018-01-01,3883,KY,Male,18,Mobile,Exotic,5.0,0.55,1.9999999999999998
2018-01-01,4258,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-05-01,4290,KY,Male,18,Mobile,Exotic,2.0,0.22,1.0
2018-05-01,4290,KY,Male,18,Mobile,WPS,6.0,0.42000000000000004,3.0
2018-01-01,4429,KY,Male,18,Mobile,WPS,24.0,1.6800000000000002,5.0
2018-01-01,4429,KY,Male,18,Desktop,Exotic,16.0,1.76,4.0
2018-01-01,4429,KY,Male,18,Desktop,WPS,46.0,3.22,11.0
2018-02-01,4429,KY,Male,18,Desktop,WPS,13.0,0.9100000000000001,5.0
2018-04-01,4429,KY,Male,18,Desktop,Exotic,22.0,2.42,6.0
2018-04-01,4429,KY,Male,18,Desktop,WPS,42.0,2.9400000000000004,20.0
2018-05-01,4429,KY,Male,18,Desktop,Exotic,3.9999999999999996,0.43999999999999995,1.9999999999999998
2018-05-01,4429,KY,Male,18,Desktop,WPS,4.0,0.28,2.0
2018-01-01,4646,KY,Male,18,Mobile,Exotic,724.0,79.64,3.0
2018-01-01,4646,KY,Male,18,Mobile,WPS,7181.0,502.6700000000001,25.0
2018-01-01,4702,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,4824,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,4863,KY,Male,18,Mobile,WPS,160.0,11.200000000000001,13.0
2018-01-01,5016,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-05-01,5016,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-05-01,5016,KY,Male,18,Mobile,WPS,10.0,0.7000000000000001,1.0
2018-01-01,5170,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,5196,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,5605,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,5666,KY,Female,18,Mobile,Exotic,200.0,22.0,2.0
2018-01-01,5666,KY,Female,18,Mobile,WPS,601.0,42.07000000000001,7.0
2018-05-01,5666,KY,Female,18,Mobile,WPS,197.0,13.790000000000001,3.0
2018-01-01,5892,KY,Male,18,Mobile,Exotic,92.0,10.12,6.0
2018-01-01,5892,KY,Male,18,Mobile,WPS,46.0,3.22,3.0
2018-02-01,5892,KY,Male,18,Mobile,Exotic,210.0,23.1,12.0
2018-02-01,5892,KY,Male,18,Mobile,WPS,80.0,5.6000000000000005,2.0
2018-03-01,5892,KY,Male,18,Mobile,Exotic,127.99999999999999,14.079999999999998,8.0
2018-03-01,5892,KY,Male,18,Mobile,WPS,30.0,2.1,1.0
2018-04-01,5892,KY,Male,18,Mobile,Exotic,30.0,3.3,3.0
2018-05-01,5892,KY,Male,18,Mobile,Exotic,10.0,1.1,2.0
2018-01-01,5906,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,6066,KY,Male,18,Mobile,Exotic,5.0,0.55,2.0
2018-02-01,6066,KY,Male,18,Mobile,Exotic,20.0,2.2,10.0
2018-03-01,6066,KY,Male,18,Mobile,Exotic,5.0,0.55,2.0
2018-01-01,6089,KY,Male,18,Mobile,Exotic,40.0,4.4,19.0
2018-01-01,6089,KY,Male,18,Mobile,WPS,7.0,0.49000000000000005,2.0
2018-02-01,6089,KY,Male,18,Mobile,Exotic,20.0,2.2,10.0
2018-02-01,6108,KY,Male,18,Mobile,WPS,200.0,14.000000000000002,2.0
2018-01-01,6149,KY,Male,18,Mobile,Exotic,5.0,0.55,2.0
2018-04-01,6149,KY,Male,18,Mobile,Exotic,18.0,1.98,5.0
2018-04-01,6149,KY,Male,18,Mobile,WPS,16.0,1.12,3.0
2018-05-01,6149,KY,Male,18,Mobile,Exotic,21.0,2.31,10.0
2018-04-01,6221,KY,Male,18,Mobile,Exotic,6.999999999999998,0.7699999999999998,2.0
2018-01-01,6316,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,6319,KY,Male,18,Mobile,Exotic,18.0,1.98,5.0
2018-01-01,6319,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-02-01,6319,KY,Male,18,Mobile,WPS,20.0,1.4000000000000001,3.0
2018-03-01,6319,KY,Male,18,Mobile,Exotic,46.999999999999986,5.169999999999998,16.999999999999993
2018-04-01,6319,KY,Male,18,Mobile,Exotic,33.0,3.63,11.999999999999996
2018-04-01,6319,KY,Male,18,Mobile,WPS,13.0,0.9100000000000001,2.0
2018-05-01,6319,KY,Male,18,Mobile,Exotic,9.0,0.99,3.0
2018-01-01,6378,KY,Male,18,Mobile,Exotic,189.75,20.8725,3.999999999999999
2018-01-01,6378,KY,Male,18,Mobile,WPS,424.0,29.680000000000003,49.0
2018-02-01,6378,KY,Male,18,Mobile,Exotic,290.49999999999994,31.954999999999995,14.000000000000004
2018-02-01,6378,KY,Male,18,Mobile,WPS,290.0,20.3,6.0
2018-03-01,6378,KY,Male,18,Desktop,WPS,20.0,1.4000000000000001,1.0
2018-01-01,6434,KY,Male,18,Mobile,Exotic,1.9999999999999998,0.21999999999999997,0.9999999999999999
2018-01-01,6434,KY,Male,18,Mobile,WPS,455.0,31.85,3.0
2018-04-01,6434,KY,Male,18,Mobile,Exotic,19.999999999999996,2.1999999999999997,1.9999999999999993
2018-01-01,6449,KY,Male,18,Mobile,Exotic,4.0,0.44,2.0
2018-01-01,6449,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,2.0
2018-02-01,6449,KY,Male,18,Mobile,WPS,20.0,1.4000000000000001,3.0
2018-03-01,6449,KY,Male,18,Mobile,Exotic,18.999999999999993,2.0899999999999994,8.999999999999996
2018-03-01,6449,KY,Male,18,Mobile,WPS,12.0,0.8400000000000001,6.0
2018-04-01,6449,KY,Male,18,Mobile,Exotic,15.999999999999996,1.7599999999999996,7.999999999999998
2018-01-01,6534,KY,Male,18,Mobile,Exotic,18.0,1.98,6.0
2018-01-01,6534,KY,Male,18,Mobile,WPS,257.0,17.990000000000002,53.0
2018-01-01,6534,KY,Male,18,Desktop,WPS,68.0,4.760000000000001,14.0
2018-02-01,6534,KY,Male,18,Mobile,WPS,47.0,3.2900000000000005,8.0
2018-02-01,6534,KY,Male,18,Desktop,WPS,36.0,2.5200000000000005,3.0
2018-03-01,6534,KY,Male,18,Mobile,WPS,17.0,1.1900000000000002,3.0
2018-03-01,6534,KY,Male,18,Desktop,Exotic,11.0,1.21,3.0
2018-03-01,6534,KY,Male,18,Desktop,WPS,7.0,0.49000000000000005,2.0
2018-04-01,6534,KY,Male,18,Mobile,Exotic,46.0,5.06,12.999999999999998
2018-04-01,6534,KY,Male,18,Mobile,WPS,83.0,5.8100000000000005,12.0
2018-04-01,6534,KY,Male,18,Desktop,Exotic,7.5,0.825,3.0
2018-04-01,6534,KY,Male,18,Desktop,WPS,27.0,1.8900000000000001,7.0
2018-05-01,6534,KY,Male,18,Mobile,Exotic,31.999999999999993,3.519999999999999,10.0
2018-05-01,6534,KY,Male,18,Mobile,WPS,54.0,3.7800000000000002,9.0
2018-05-01,6534,KY,Male,18,Desktop,WPS,10.0,0.7000000000000001,2.0
2018-01-01,6679,KY,Female,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-01-01,6975,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,2.0
2018-01-01,7322,KY,Male,18,Mobile,Exotic,42.0,4.62,3.9999999999999996
2018-01-01,7322,KY,Male,18,Mobile,WPS,220.0,15.400000000000002,7.0
2018-02-01,7322,KY,Male,18,Mobile,Exotic,45.0,4.95,3.0
2018-02-01,7322,KY,Male,18,Mobile,WPS,183.0,12.81,9.0
2018-02-01,7322,KY,Male,18,Desktop,Exotic,16.0,1.76,6.0
2018-02-01,7322,KY,Male,18,Desktop,WPS,17.0,1.1900000000000002,5.0
2018-03-01,7322,KY,Male,18,Desktop,Exotic,55.0,6.05,15.0
2018-03-01,7322,KY,Male,18,Desktop,WPS,19.0,1.33,4.0
2018-04-01,7322,KY,Male,18,Mobile,WPS,100.0,7.000000000000001,1.0
2018-04-01,7322,KY,Male,18,Desktop,Exotic,155.0,17.05,32.0
2018-04-01,7322,KY,Male,18,Desktop,WPS,165.0,11.55,11.0
2018-05-01,7322,KY,Male,18,Desktop,Exotic,55.0,6.05,2.9999999999999996
2018-01-01,7335,KY,Male,18,Mobile,Exotic,5.0,0.55,1.0
2018-01-01,7335,KY,Male,18,Mobile,WPS,209.0,14.63,3.0
2018-03-01,7335,KY,Male,18,Mobile,Exotic,23.0,2.53,3.0
2018-04-01,7335,KY,Male,18,Mobile,Exotic,68.0,7.48,9.0
2018-04-01,7335,KY,Male,18,Desktop,Exotic,30.999999999999993,3.4099999999999993,4.0
2018-01-01,7397,KY,Male,18,Mobile,Exotic,10.0,1.1,1.0
2018-01-01,7397,KY,Male,18,Mobile,WPS,222.0,15.540000000000001,8.0
2018-02-01,7397,KY,Male,18,Mobile,WPS,16.0,1.12,6.0
2018-03-01,7397,KY,Male,18,Mobile,Exotic,18.0,1.98,3.0
2018-03-01,7397,KY,Male,18,Mobile,WPS,5.0,0.35000000000000003,1.0
2018-04-01,7397,KY,Male,18,Mobile,Exotic,5.0,0.55,2.0
2018-01-01,7874,KY,Male,18,Mobile,Exotic,30.999999999999993,3.4099999999999993,11.0
2018-01-01,7874,KY,Male,18,Mobile,WPS,12.0,0.8400000000000001,5.0
2018-01-01,7917,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,8034,KY,Male,18,Mobile,WPS,205.0,14.350000000000001,1.0
2018-01-01,8090,KY,Male,18,Mobile,Exotic,2.0,0.22,1.0
2018-01-01,8090,KY,Male,18,Mobile,WPS,3.0,0.21000000000000002,1.0
2018-04-01,8090,KY,Male,18,Mobile,WPS,60.0,4.2,1.0
2018-01-01,8209,KY,Male,18,Mobile,Exotic,166.0,18.26,24.0
2018-01-01,8209,KY,Male,18,Mobile,WPS,181.0,12.670000000000002,24.0
2018-02-01,8209,KY,Male,18,Mobile,Exotic,3.0,0.33,1.0
2018-02-01,8209,KY,Male,18,Desktop,Exotic,2.0,0.22,1.0
2018-04-01,8209,KY,Male,18,Mobile,Exotic,94.0,10.34,17.0
2018-05-01,8209,KY,Male,18,Desktop,Exotic,11.0,1.21,5.0
2018-01-01,8598,KY,Male,18,Mobile,Exotic,5.0,0.55,2.0
2018-01-01,8677,KY,Male,18,Mobile,Exotic,23.999999999999996,2.6399999999999997,2.0
